,_id,candidate,state,timestamp,voix
261,586e641b3cf7e06df0ce3ae6,McMullin,Caroline_du_Sud,2016-11-08T20:02,21016.0
262,586e641b3cf7e06df0ce3ae7,Trump,Indiana,2016-11-08T20:57,1557286.0
263,586e641b3cf7e06df0ce3ae8,Autre,Alabama,2016-11-08T20:01,21712.0
264,586e641b3cf7e06df0ce3ae9,Clinton,New_York,2016-11-08T20:02,4547418.0
265,586e641b3cf7e06df0ce3aea,Clinton,Illinois,2016-11-08T20:37,3090729.0
266,586e641b3cf7e06df0ce3aeb,Clinton,Californie,2016-11-08T20:04,8753788.0
267,586e641b3cf7e06df0ce3aec,Stein,Arkansas,2016-11-08T20:13,9473.0
268,586e641b3cf7e06df0ce3aed,Stein,Nouveau_Mexique,2016-11-08T20:03,9879.0
269,586e641b3cf7e06df0ce3aee,Clinton,Arkansas,2016-11-08T20:13,380494.0
270,586e641b3cf7e06df0ce3aef,Trump,Virginie,2016-11-08T20:24,1769443.0
271,586e641b3cf7e06df0ce3af0,Stein,Minnesota,2016-11-08T20:00,36985.0
272,586e641b3cf7e06df0ce3af1,Johnson,Minnesota,2016-11-08T20:00,112972.0
273,586e641b3cf7e06df0ce3af2,Autre,Colorado,2016-11-08T20:04,15692.0
274,586e641b3cf7e06df0ce3af3,Stein,Alaska,2016-11-08T20:11,5735.0
275,586e641b3cf7e06df0ce3af4,Trump,Texas,2016-11-08T20:31,4685047.0
276,586e641b3cf7e06df0ce3af5,Stein,Alabama,2016-11-08T20:01,9391.0
277,586e641b3cf7e06df0ce3af6,Johnson,District_de_Columbia,2016-11-08T20:08,4906.0
278,586e641b3cf7e06df0ce3af7,Castle,Nouveau_Mexique,2016-11-08T20:03,1514.0
279,586e641b3cf7e06df0ce3af8,McMullin,Montana,2016-11-08T20:01,2297.0
280,586e641b3cf7e06df0ce3af9,Stein,Californie,2016-11-08T20:04,278657.0
281,586e641b3cf7e06df0ce3afa,Clinton,Montana,2016-11-08T20:01,177709.0
282,586e641b3cf7e06df0ce3afb,Stein,Maine,2016-11-08T20:58,14251.0
283,586e641b3cf7e06df0ce3afc,Blanc,Arkansas,2016-11-08T20:13,7137.0
284,586e641b3cf7e06df0ce3afd,Stein,Kentucky,2016-11-08T20:08,13913.0
285,586e641b3cf7e06df0ce3afe,Clinton,Hawai,2016-11-08T20:15,266891.0
286,586e641b3cf7e06df0ce3aff,Trump,Nouveau_Mexique,2016-11-08T20:03,319666.0
287,586e641b3cf7e06df0ce3b00,Blanc,New_York,2016-11-08T20:02,76738.0
288,586e641b3cf7e06df0ce3b01,Trump,Connecticut,2016-11-08T20:05,673215.0
289,586e641b3cf7e06df0ce3b02,Clinton,Caroline_du_Sud,2016-11-08T20:02,855373.0
290,586e641b3cf7e06df0ce3b03,Castle,Minnesota,2016-11-08T20:00,9456.0
291,586e641b3cf7e06df0ce3b04,Autre,Wyoming,2016-11-08T20:36,7613.0
292,586e641b3cf7e06df0ce3b05,Blanc,Washington,2016-11-08T20:13,51770.0
293,586e641b3cf7e06df0ce3b06,Castle,Caroline_du_Sud,2016-11-08T20:02,5765.0
294,586e641b3cf7e06df0ce3b07,Stein,New_Jersey,2016-11-08T20:56,37772.0
295,586e641b3cf7e06df0ce3b08,Autre,Washington,2016-11-08T20:13,110246.0
296,586e641b3cf7e06df0ce3b09,Autre,Iowa,2016-11-08T20:27,23013.0
297,586e641b3cf7e06df0ce3b0a,McMullin,Missouri,2016-11-08T20:24,7071.0
298,586e641b3cf7e06df0ce3b0b,Castle,Connecticut,2016-11-08T20:05,147.0
299,586e641b3cf7e06df0ce3b0c,Stein,Pennsylvanie,2016-11-08T20:41,49941.0
300,586e641b3cf7e06df0ce3b0d,McMullin,Colorado,2016-11-08T20:04,28917.0
301,586e641b3cf7e06df0ce3b0e,Autre,District_de_Columbia,2016-11-08T20:08,6551.0
302,586e641b3cf7e06df0ce3b0f,Stein,Utah,2016-11-08T20:01,9438.0
303,586e641b3cf7e06df0ce3b10,Castle,Colorado,2016-11-08T20:04,11699.0
304,586e641b3cf7e06df0ce3b11,Clinton,Arizona,2016-11-08T20:29,1161167.0
305,586e641b3cf7e06df0ce3b12,McMullin,Utah,2016-11-08T20:01,243690.0
306,586e641b3cf7e06df0ce3b13,Stein,Colorado,2016-11-08T20:04,38437.0
307,586e641b3cf7e06df0ce3b14,Clinton,Alabama,2016-11-08T20:01,729547.0
308,586e641b3cf7e06df0ce3b15,McMullin,Minnesota,2016-11-08T20:00,53076.0
309,586e641b3cf7e06df0ce3b16,Trump,Caroline_du_Sud,2016-11-08T20:02,1155389.0
310,586e641b3cf7e06df0ce3b17,Stein,Ohio,2016-11-08T20:22,46271.0
311,586e641b3cf7e06df0ce3b18,Johnson,Caroline_du_Sud,2016-11-08T20:02,49204.0
312,586e641b3cf7e06df0ce3b19,McMullin,Massachusetts,2016-11-08T20:31,2719.0
313,586e641b3cf7e06df0ce3b1a,Johnson,Utah,2016-11-08T20:01,39608.0
314,586e641b3cf7e06df0ce3b1b,Autre,Indiana,2016-11-08T20:57,775.0
315,586e641b3cf7e06df0ce3b1c,Autre,Rhode_Island,2016-11-08T20:48,10110.0
316,586e641b3cf7e06df0ce3b1d,Johnson,Vermont,2016-11-08T20:09,10078.0
317,586e641b3cf7e06df0ce3b1e,Clinton,Georgie,2016-11-08T20:19,1877963.0
318,586e641b3cf7e06df0ce3b1f,Johnson,Louisiane,2016-11-08T20:31,37978.0
319,586e641b3cf7e06df0ce3b20,Castle,New_York,2016-11-08T20:02,893.0
320,586e641b3cf7e06df0ce3b21,McMullin,Ohio,2016-11-08T20:22,12574.0
321,586e641b3cf7e06df0ce3b22,Trump,Utah,2016-11-08T20:01,515231.0
322,586e641b3cf7e06df0ce3b23,Trump,Alabama,2016-11-08T20:01,1318255.0
323,586e641b3cf7e06df0ce3b24,Blanc,Alabama,2016-11-08T20:01,14110.0
324,586e641b3cf7e06df0ce3b25,Castle,Iowa,2016-11-08T20:27,5335.0
325,586e641b3cf7e06df0ce3b26,Autre,Caroline_du_Nord,2016-11-08T20:09,47386.0
326,586e641b3cf7e06df0ce3b27,Johnson,Virginie_Occidentale,2016-11-08T20:43,23004.0
327,586e641b3cf7e06df0ce3b28,Johnson,Wyoming,2016-11-08T20:36,13287.0
328,586e641b3cf7e06df0ce3b29,Stein,Iowa,2016-11-08T20:27,11479.0
329,586e641b3cf7e06df0ce3b2a,Johnson,Maryland,2016-11-08T20:48,79605.0
330,586e641b3cf7e06df0ce3b2b,Johnson,Colorado,2016-11-08T20:04,144121.0
